timestamp,longitude,latitude,speed,course
2023-01-01 00:00:49,128.506784,30.005381,9.5,38.2
2023-01-01 00:00:50,128.506909,30.005507,10.1,38.2
2023-01-01 00:00:51,128.507095,30.005601,9.9,38.2
2023-01-01 00:00:52,128.507206,30.005641,9.8,38.2
2023-01-01 00:00:53,128.507386,30.005829,10.2,38.2
2023-01-01 00:00:54,128.5075,30.00594,10.3,38.2
2023-01-01 00:00:55,128.50763,30.006002,10.3,38.2
2023-01-01 00:00:56,128.50773,30.006122,9.7,38.2
2023-01-01 00:00:57,128.507941,30.006268,9.9,38.2
2023-01-01 00:00:58,128.508062,30.006349,10.1,38.2
2023-01-01 00:00:59,128.508186,30.006446,10.3,38.2
2023-01-01 00:01:00,128.508316,30.006552,9.9,38.2
2023-01-01 00:01:01,128.508504,30.006729,9.9,38.2
2023-01-01 00:01:02,128.50859,30.006802,9.7,38.2
2023-01-01 00:01:03,128.508743,30.00689,9.6,38.2
2023-01-01 00:01:04,128.508901,30.007033,10.2,38.2
2023-01-01 00:01:05,128.509057,30.007112,10.4,38.2
2023-01-01 00:01:06,128.509163,30.007247,10.0,38.2
2023-01-01 00:01:07,128.509291,30.007344,10.3,38.2
2023-01-01 00:01:08,128.509443,30.007435,10.1,38.2
2023-01-01 00:01:09,128.509602,30.007561,9.8,38.2
2023-01-01 00:01:10,128.509745,30.007671,10.1,38.2
2023-01-01 00:01:11,128.509834,30.007786,10.5,38.2
2023-01-01 00:01:12,128.510003,30.007912,10.0,38.2
2023-01-01 00:01:13,128.51011,30.008033,10.5,38.2
2023-01-01 00:01:14,128.510296,30.008106,9.2,38.2
2023-01-01 00:01:15,128.510425,30.008169,10.2,38.2
2023-01-01 00:01:16,128.510537,30.008334,10.0,38.2
2023-01-01 00:01:17,128.510725,30.008421,9.9,38.2
2023-01-01 00:01:18,128.51084,30.008501,10.0,38.2
2023-01-01 00:01:19,128.510977,30.008658,9.4,38.2
2023-01-01 00:01:20,128.511108,30.008762,9.9,38.2
2023-01-01 00:01:21,128.51125,30.008847,10.1,38.2
2023-01-01 00:01:22,128.511382,30.008948,10.4,38.2
2023-01-01 00:01:23,128.511513,30.009109,9.8,38.2
2023-01-01 00:01:24,128.511692,30.009201,9.8,38.2
2023-01-01 00:01:25,128.511796,30.009284,9.8,38.2
2023-01-01 00:01:26,128.511934,30.009422,10.3,38.2
2023-01-01 00:01:27,128.512081,30.00951,10.1,38.2
2023-01-01 00:01:28,128.512251,30.009639,9.8,38.2
2023-01-01 00:01:29,128.512384,30.009743,10.2,38.2
2023-01-01 00:01:30,128.512492,30.009795,10.0,38.2
2023-01-01 00:01:31,128.512664,30.009958,10.3,38.2
2023-01-01 00:01:32,128.51278,30.010061,9.8,38.2
2023-01-01 00:01:33,128.5129,30.010159,9.9,38.2
2023-01-01 00:01:34,128.513046,30.010258,9.9,38.2
2023-01-01 00:01:35,128.513222,30.010388,9.6,38.2
2023-01-01 00:01:36,128.513375,30.010494,10.1,38.2
2023-01-01 00:01:37,128.513479,30.010624,10.1,38.2
2023-01-01 00:01:38,128.5136,30.010717,10.0,38.2
2023-01-01 00:01:39,128.513748,30.010831,9.9,38.2
2023-01-01 00:01:40,128.513874,30.010945,9.6,38.2
2023-01-01 00:01:41,128.514016,30.011038,9.9,38.2
2023-01-01 00:01:42,128.514153,30.011136,9.9,38.2
2023-01-01 00:01:43,128.514304,30.01131,9.8,38.2
2023-01-01 00:01:44,128.514447,30.011373,10.0,38.2
2023-01-01 00:01:45,128.514581,30.01148,10.1,38.2
2023-01-01 00:01:46,128.514718,30.011621,10.6,38.2
2023-01-01 00:01:47,128.514877,30.01174,10.1,38.2
2023-01-01 00:01:48,128.514996,30.01184,10.1,38.2
2023-01-01 00:01:49,128.515136,30.011912,10.0,38.1
2023-01-01 00:01:50,128.515275,30.012036,9.4,38.1
2023-01-01 00:01:51,128.515448,30.01215,10.0,38.1
2023-01-01 00:01:52,128.515546,30.012292,10.0,38.1
2023-01-01 00:01:53,128.515707,30.012365,10.7,38.1
2023-01-01 00:01:54,128.515819,30.012475,9.9,38.1
2023-01-01 00:01:55,128.51598,30.012554,10.1,38.1
2023-01-01 00:01:56,128.516122,30.012659,10.0,38.1
2023-01-01 00:01:57,128.516272,30.01282,9.6,38.1
2023-01-01 00:01:58,128.516382,30.012909,10.3,38.1
2023-01-01 00:01:59,128.516506,30.01302,10.2,38.1
2023-01-01 00:02:00,128.516651,30.013141,10.2,38.1
2023-01-01 00:02:01,128.516825,30.013246,9.7,38.1
2023-01-01 00:02:02,128.516987,30.013352,10.4,38.1
2023-01-01 00:02:03,128.5171,30.01346,9.6,38.1
2023-01-01 00:02:04,128.517197,30.013559,10.2,38.1
2023-01-01 00:02:05,128.517378,30.013669,10.7,38.1
2023-01-01 00:02:06,128.517482,30.013792,9.7,38.1
2023-01-01 00:02:07,128.517632,30.013864,9.8,38.1
2023-01-01 00:02:08,128.517782,30.013971,10.0,38.1
2023-01-01 00:02:09,128.517924,30.014102,9.8,38.1
2023-01-01 00:02:10,128.518057,30.014213,9.5,38.1
2023-01-01 00:02:11,128.518183,30.014333,10.0,38.1
2023-01-01 00:02:12,128.518355,30.014423,9.7,38.1
2023-01-01 00:02:13,128.518462,30.014521,10.1,38.1
2023-01-01 00:02:14,128.518637,30.014657,9.7,38.1
2023-01-01 00:02:15,128.518723,30.014781,10.5,38.1
2023-01-01 00:02:16,128.518894,30.01487,9.8,38.1
2023-01-01 00:02:17,128.519004,30.014943,9.9,38.1
2023-01-01 00:02:18,128.519151,30.015086,10.2,38.1
2023-01-01 00:02:19,128.519296,30.015151,9.6,38.1
2023-01-01 00:02:20,128.519475,30.015298,10.1,38.1
2023-01-01 00:02:21,128.51961,30.015367,10.4,38.1
2023-01-01 00:02:22,128.51974,30.015508,9.5,38.1
2023-01-01 00:02:23,128.519862,30.015635,10.1,38.1
2023-01-01 00:02:24,128.520004,30.015728,10.1,38.1
2023-01-01 00:02:25,128.520165,30.015866,10.2,38.1
2023-01-01 00:02:26,128.520292,30.015956,9.6,38.1
2023-01-01 00:02:27,128.520418,30.016038,9.6,38.1
2023-01-01 00:02:28,128.520586,30.016187,10.2,38.1
2023-01-01 00:02:29,128.520711,30.016291,10.1,38.1
2023-01-01 00:02:30,128.520839,30.016412,10.1,38.1
2023-01-01 00:02:31,128.520964,30.016509,10.1,38.1
2023-01-01 00:02:32,128.521101,30.016613,9.8,38.1
2023-01-01 00:02:33,128.521244,30.016693,10.1,38.1
2023-01-01 00:02:34,128.521399,30.016838,10.1,38.0
2023-01-01 00:02:35,128.521545,30.016927,9.8,38.0
2023-01-01 00:02:36,128.521638,30.017055,10.6,38.0
2023-01-01 00:02:37,128.521767,30.017192,10.1,38.0
2023-01-01 00:02:38,128.521926,30.01728,9.6,38.0
2023-01-01 00:02:39,128.522076,30.01737,10.2,38.0
2023-01-01 00:02:40,128.522247,30.017475,9.7,38.0
2023-01-01 00:02:41,128.522356,30.017574,10.2,38.0
2023-01-01 00:02:42,128.522506,30.017644,10.3,38.0
2023-01-01 00:02:43,128.522648,30.0178,9.8,38.0
2023-01-01 00:02:44,128.522758,30.017898,10.3,38.0
2023-01-01 00:02:45,128.522947,30.018023,10.1,38.0
2023-01-01 00:02:46,128.523043,30.018115,10.2,38.0
2023-01-01 00:02:47,128.523226,30.018238,10.6,38.0
2023-01-01 00:02:48,128.523331,30.018367,9.9,38.0
2023-01-01 00:02:49,128.523466,30.018454,9.8,38.0
2023-01-01 00:02:50,128.52359,30.018538,9.7,38.0
2023-01-01 00:02:51,128.523755,30.018651,9.8,38.0
2023-01-01 00:02:52,128.523935,30.01879,10.0,38.0
2023-01-01 00:02:53,128.524037,30.0189,10.1,38.0
2023-01-01 00:02:54,128.524173,30.018976,10.1,38.0
2023-01-01 00:02:55,128.524293,30.019101,10.2,38.0
2023-01-01 00:02:56,128.524457,30.019228,10.0,38.0
2023-01-01 00:02:57,128.524587,30.019353,10.4,38.0
2023-01-01 00:02:58,128.524722,30.019431,9.9,38.0
2023-01-01 00:02:59,128.524872,30.019532,10.8,38.0
2023-01-01 00:03:00,128.524964,30.019637,10.2,38.0
2023-01-01 00:03:01,128.525138,30.019755,9.7,38.0
2023-01-01 00:03:02,128.525255,30.019889,9.7,38.0
2023-01-01 00:03:03,128.525418,30.019972,10.1,38.0
2023-01-01 00:03:04,128.525542,30.020088,9.9,38.0
2023-01-01 00:03:05,128.525682,30.020157,10.2,38.0
2023-01-01 00:03:06,128.525807,30.020326,10.1,38.0
2023-01-01 00:03:07,128.525995,30.020429,10.0,38.0
2023-01-01 00:03:08,128.526098,30.020505,9.7,37.9
2023-01-01 00:03:09,128.526238,30.020617,9.5,37.9
2023-01-01 00:03:10,128.52642,30.020751,9.9,37.9
2023-01-01 00:03:11,128.52654,30.020895,10.3,37.9
2023-01-01 00:03:12,128.526627,30.02091,10.1,37.9
2023-01-01 00:03:13,128.526834,30.021042,9.6,37.9
2023-01-01 00:03:14,128.526978,30.021153,10.1,37.9
2023-01-01 00:03:15,128.527115,30.02129,10.1,37.9
2023-01-01 00:03:16,128.527236,30.021384,9.7,37.9
2023-01-01 00:03:17,128.52734,30.021475,10.0,37.9
2023-01-01 00:03:18,128.5275,30.021565,10.0,37.9
2023-01-01 00:03:19,128.527611,30.021722,9.7,37.9
2023-01-01 00:03:20,128.527761,30.021806,10.1,37.9
2023-01-01 00:03:21,128.527895,30.021895,10.2,37.9
2023-01-01 00:03:22,128.528044,30.022013,10.3,37.9
2023-01-01 00:03:23,128.528199,30.022126,10.3,37.9
2023-01-01 00:03:24,128.528325,30.022236,9.6,37.9
2023-01-01 00:03:25,128.528463,30.02233,9.7,37.9
2023-01-01 00:03:26,128.528606,30.022438,10.2,37.9
2023-01-01 00:03:27,128.528781,30.022614,10.2,37.9
2023-01-01 00:03:28,128.528933,30.022681,10.2,37.9
2023-01-01 00:03:29,128.52902,30.022775,11.2,37.9
2023-01-01 00:03:30,128.529174,30.022898,10.2,37.9
2023-01-01 00:03:31,128.52929,30.023002,10.3,37.9
2023-01-01 00:03:32,128.529461,30.023089,10.3,37.9
2023-01-01 00:03:33,128.529575,30.023177,10.2,37.9
2023-01-01 00:03:34,128.529709,30.023312,9.9,37.9
2023-01-01 00:03:35,128.529902,30.023427,10.2,37.9
2023-01-01 00:03:36,128.529974,30.023537,9.8,37.9
2023-01-01 00:03:37,128.530091,30.02361,9.9,37.9
2023-01-01 00:03:38,128.530293,30.023804,9.9,37.8
2023-01-01 00:03:39,128.53041,30.023911,10.0,37.8
2023-01-01 00:03:40,128.530543,30.023979,10.7,37.8
2023-01-01 00:03:41,128.53075,30.024079,9.4,37.8
2023-01-01 00:03:42,128.530849,30.024175,10.2,37.8
2023-01-01 00:03:43,128.530972,30.024306,9.5,37.8
2023-01-01 00:03:44,128.531098,30.0244,9.9,37.8
2023-01-01 00:03:45,128.53126,30.024535,10.3,37.8
2023-01-01 00:03:46,128.531355,30.024636,10.0,37.8
2023-01-01 00:03:47,128.531518,30.024708,9.7,37.8
2023-01-01 00:03:48,128.531667,30.024819,9.8,37.8
2023-01-01 00:03:49,128.531811,30.02496,10.2,37.8
2023-01-01 00:03:50,128.531942,30.025062,9.8,37.8
2023-01-01 00:03:51,128.53207,30.025134,10.1,37.8
2023-01-01 00:03:52,128.532242,30.025255,10.0,37.8
2023-01-01 00:03:53,128.532329,30.025369,9.8,37.8
2023-01-01 00:03:54,128.532495,30.025479,10.6,37.8
2023-01-01 00:03:55,128.532629,30.025586,10.2,37.8
2023-01-01 00:03:56,128.532799,30.025713,9.4,37.8
2023-01-01 00:03:57,128.532908,30.025805,10.1,37.8
2023-01-01 00:03:58,128.533065,30.025912,9.8,37.8
2023-01-01 00:03:59,128.533202,30.026002,10.3,37.8
2023-01-01 00:04:00,128.533298,30.026129,9.8,37.8
2023-01-01 00:04:01,128.533472,30.026232,10.0,37.8
2023-01-01 00:04:02,128.533577,30.026331,10.2,37.8
2023-01-01 00:04:03,128.533758,30.026425,10.3,37.7
2023-01-01 00:04:04,128.533875,30.026581,9.6,37.7
2023-01-01 00:04:05,128.534052,30.026699,9.9,37.7
2023-01-01 00:04:06,128.534164,30.026775,9.9,37.7
2023-01-01 00:04:07,128.534291,30.026907,9.8,37.7
2023-01-01 00:04:08,128.534469,30.02699,10.5,37.7
2023-01-01 00:04:09,128.534567,30.027065,10.1,37.7
2023-01-01 00:04:10,128.534741,30.027206,9.6,37.7
2023-01-01 00:04:11,128.534871,30.027301,10.3,37.7
2023-01-01 00:04:12,128.534994,30.027425,10.6,37.7
2023-01-01 00:04:13,128.535113,30.027554,10.3,37.7
2023-01-01 00:04:14,128.535304,30.02762,9.5,37.7
2023-01-01 00:04:15,128.535428,30.027745,9.9,37.7
2023-01-01 00:04:16,128.535541,30.027862,10.4,37.7
2023-01-01 00:04:17,128.5357,30.027979,9.8,37.7
2023-01-01 00:04:18,128.535854,30.028079,10.1,37.7
2023-01-01 00:04:19,128.535975,30.028144,10.2,37.7
2023-01-01 00:04:20,128.536117,30.028251,9.7,37.7
2023-01-01 00:04:21,128.536272,30.028396,10.0,37.7
2023-01-01 00:04:22,128.536421,30.02848,9.0,37.7
2023-01-01 00:04:23,128.536526,30.028576,9.7,37.7
2023-01-01 00:04:24,128.536641,30.028726,9.9,37.7
2023-01-01 00:04:25,128.536781,30.028802,9.6,37.7
2023-01-01 00:04:26,128.536932,30.028949,10.5,37.6
2023-01-01 00:04:27,128.537066,30.029015,9.6,37.6
2023-01-01 00:04:28,128.53719,30.029116,9.9,37.6
2023-01-01 00:04:29,128.537399,30.029237,10.0,37.6
2023-01-01 00:04:30,128.537512,30.029361,10.4,37.6
2023-01-01 00:04:31,128.537629,30.029458,9.6,37.6
2023-01-01 00:04:32,128.537778,30.029597,10.3,37.6
2023-01-01 00:04:33,128.537882,30.02967,10.0,37.6
2023-01-01 00:04:34,128.53808,30.02977,9.7,37.6
2023-01-01 00:04:35,128.538157,30.029911,10.1,37.6
2023-01-01 00:04:36,128.538345,30.029999,10.1,37.6
2023-01-01 00:04:37,128.538437,30.030086,9.8,37.6
2023-01-01 00:04:38,128.538604,30.030206,10.0,37.6
2023-01-01 00:04:39,128.538776,30.030313,9.9,37.6
2023-01-01 00:04:40,128.538857,30.030411,10.0,37.6
2023-01-01 00:04:41,128.539026,30.030526,10.2,37.6
2023-01-01 00:04:42,128.53918,30.030603,10.5,37.6
2023-01-01 00:04:43,128.539316,30.030729,9.6,37.6
2023-01-01 00:04:44,128.539447,30.030851,10.6,37.6
2023-01-01 00:04:45,128.539594,30.030939,9.4,37.6
2023-01-01 00:04:46,128.539711,30.031038,10.0,37.6
2023-01-01 00:04:47,128.539901,30.031162,10.2,37.5
2023-01-01 00:04:48,128.539969,30.03126,10.1,37.5
2023-01-01 00:04:49,128.540163,30.03135,9.8,37.5
2023-01-01 00:04:50,128.540283,30.031457,9.9,37.5
2023-01-01 00:04:51,128.54043,30.031598,9.9,37.5
2023-01-01 00:04:52,128.540573,30.031699,9.8,37.5
2023-01-01 00:04:53,128.540707,30.03181,10.3,37.5
2023-01-01 00:04:54,128.540818,30.031904,10.1,37.5
2023-01-01 00:04:55,128.540968,30.031986,9.8,37.5
2023-01-01 00:04:56,128.541083,30.032106,10.3,37.5
2023-01-01 00:04:57,128.541245,30.032223,10.1,37.5
2023-01-01 00:04:58,128.541396,30.032345,10.2,37.5
2023-01-01 00:04:59,128.541541,30.032408,10.2,37.5
2023-01-01 00:05:00,128.541676,30.032503,9.8,37.5
2023-01-01 00:05:01,128.541772,30.032685,9.8,37.5
2023-01-01 00:05:02,128.541934,30.032774,10.2,37.5
2023-01-01 00:05:03,128.542071,30.032851,10.2,37.5
2023-01-01 00:05:04,128.542197,30.032971,10.0,37.5
2023-01-01 00:05:05,128.542346,30.033073,10.0,37.5
2023-01-01 00:05:06,128.542501,30.033194,10.4,37.5
2023-01-01 00:05:07,128.542668,30.033284,9.8,37.4
2023-01-01 00:05:08,128.54276,30.033378,10.2,37.4
2023-01-01 00:05:09,128.542895,30.033517,9.9,37.4
2023-01-01 00:05:10,128.543045,30.03365,9.9,37.4
2023-01-01 00:05:11,128.543202,30.033731,10.3,37.4
2023-01-01 00:05:12,128.543359,30.033828,10.2,37.4
2023-01-01 00:05:13,128.543472,30.033928,10.2,37.4
2023-01-01 00:05:14,128.543583,30.034023,10.4,37.4
2023-01-01 00:05:15,128.543727,30.034137,10.0,37.4
2023-01-01 00:05:16,128.543894,30.034259,10.2,37.4
2023-01-01 00:05:17,128.544049,30.034381,9.9,37.4
2023-01-01 00:05:18,128.544204,30.034488,10.1,37.4
2023-01-01 00:05:19,128.544283,30.034573,10.0,37.4
2023-01-01 00:05:20,128.544448,30.03468,10.0,37.4
2023-01-01 00:05:21,128.544564,30.034783,10.2,37.4
2023-01-01 00:05:22,128.544705,30.034899,9.8,37.4
2023-01-01 00:05:23,128.544843,30.034995,10.6,37.4
2023-01-01 00:05:24,128.544995,30.035101,9.7,37.4
2023-01-01 00:05:25,128.545122,30.035189,9.6,37.4
2023-01-01 00:05:26,128.545329,30.035294,10.3,37.3
2023-01-01 00:05:27,128.545409,30.035404,10.2,37.3
2023-01-01 00:05:28,128.545577,30.035529,10.2,37.3
2023-01-01 00:05:29,128.545683,30.035624,10.2,37.3
2023-01-01 00:05:30,128.545879,30.035787,10.0,37.3
2023-01-01 00:05:31,128.54598,30.035849,9.7,37.3
2023-01-01 00:05:32,128.546129,30.035979,10.0,37.3
2023-01-01 00:05:33,128.546239,30.036083,9.8,37.3
2023-01-01 00:05:34,128.54641,30.036168,10.3,37.3
2023-01-01 00:05:35,128.546536,30.036264,10.0,37.3
2023-01-01 00:05:36,128.54666,30.036353,9.8,37.3
2023-01-01 00:05:37,128.546785,30.036465,9.9,37.3
2023-01-01 00:05:38,128.546941,30.036599,10.1,37.3
2023-01-01 00:05:39,128.547078,30.036693,9.8,37.3
2023-01-01 00:05:40,128.547241,30.036781,9.8,37.3
2023-01-01 00:05:41,128.547358,30.036895,10.1,37.3
2023-01-01 00:05:42,128.547463,30.037012,10.1,37.3
2023-01-01 00:05:43,128.547653,30.037111,9.8,37.2
2023-01-01 00:05:44,128.547805,30.037211,9.9,37.2
2023-01-01 00:05:45,128.547885,30.037321,10.1,37.2
2023-01-01 00:05:46,128.548093,30.037379,9.6,37.2
2023-01-01 00:05:47,128.548224,30.037533,9.6,37.2
2023-01-01 00:05:48,128.548322,30.037617,9.8,37.2
2023-01-01 00:05:49,128.548451,30.037751,9.9,37.2
2023-01-01 00:05:50,128.548634,30.037852,10.1,37.2
2023-01-01 00:05:51,128.548724,30.03797,10.4,37.2
2023-01-01 00:05:52,128.548877,30.038075,10.3,37.2
2023-01-01 00:05:53,128.549003,30.0382,10.0,37.2
2023-01-01 00:05:54,128.549168,30.038231,10.0,37.2
2023-01-01 00:05:55,128.549336,30.038374,9.7,37.2
2023-01-01 00:05:56,128.549453,30.038441,10.0,37.2
2023-01-01 00:05:57,128.549605,30.038597,9.9,37.2
2023-01-01 00:05:58,128.549717,30.038689,10.1,37.2
2023-01-01 00:05:59,128.549864,30.038788,9.8,37.2
2023-01-01 00:06:00,128.549977,30.038908,10.2,37.1
2023-01-01 00:06:01,128.550138,30.038987,10.5,37.1
2023-01-01 00:06:02,128.550264,30.03915,10.0,37.1
2023-01-01 00:06:03,128.550415,30.039213,10.1,37.1
2023-01-01 00:06:04,128.550552,30.039325,10.2,37.1
2023-01-01 00:06:05,128.55069,30.039426,9.9,37.1
2023-01-01 00:06:06,128.550877,30.039552,10.1,37.1
2023-01-01 00:06:07,128.551009,30.039615,10.0,37.1
2023-01-01 00:06:08,128.551141,30.03976,10.0,37.1
2023-01-01 00:06:09,128.551287,30.039838,9.8,37.1
2023-01-01 00:06:10,128.551419,30.039944,10.0,37.1
2023-01-01 00:06:11,128.551529,30.040076,10.1,37.1
2023-01-01 00:06:12,128.551666,30.040158,10.4,37.1
2023-01-01 00:06:13,128.551812,30.040281,10.3,37.1
2023-01-01 00:06:14,128.551942,30.040386,10.6,37.1
2023-01-01 00:06:15,128.552064,30.040471,9.8,37.1
2023-01-01 00:06:16,128.55223,30.040588,10.3,37.0
2023-01-01 00:06:17,128.552331,30.040678,10.1,37.0
2023-01-01 00:06:18,128.552504,30.040792,10.7,37.0
2023-01-01 00:06:19,128.55262,30.040907,9.8,37.0
2023-01-01 00:06:20,128.552778,30.040983,9.7,37.0
2023-01-01 00:06:21,128.552922,30.041116,9.8,37.0
2023-01-01 00:06:22,128.55305,30.041218,9.4,37.0
2023-01-01 00:06:23,128.553163,30.041287,9.8,37.0
2023-01-01 00:06:24,128.553311,30.041406,9.8,37.0
2023-01-01 00:06:25,128.553483,30.041512,10.0,37.0
2023-01-01 00:06:26,128.553601,30.041621,10.1,37.0
2023-01-01 00:06:27,128.553763,30.041716,10.6,37.0
2023-01-01 00:06:28,128.553891,30.041858,10.3,37.0
2023-01-01 00:06:29,128.554025,30.041965,9.8,37.0
2023-01-01 00:06:30,128.554175,30.042033,9.7,37.0
2023-01-01 00:06:31,128.554294,30.04213,10.1,36.9
2023-01-01 00:06:32,128.554454,30.042257,9.6,36.9
2023-01-01 00:06:33,128.554576,30.042388,10.5,36.9
2023-01-01 00:06:34,128.554774,30.042509,10.4,36.9
2023-01-01 00:06:35,128.55484,30.042557,9.9,36.9
2023-01-01 00:06:36,128.554994,30.042629,9.5,36.9
2023-01-01 00:06:37,128.555134,30.04275,10.4,36.9
2023-01-01 00:06:38,128.555252,30.042848,10.0,36.9
2023-01-01 00:06:39,128.555433,30.042996,10.4,36.9
2023-01-01 00:06:40,128.555549,30.043094,9.5,36.9
2023-01-01 00:06:41,128.555648,30.043201,9.8,36.9
2023-01-01 00:06:42,128.555849,30.043323,10.0,36.9
2023-01-01 00:06:43,128.555961,30.043437,10.0,36.9
2023-01-01 00:06:44,128.556111,30.043526,9.9,36.9
2023-01-01 00:06:45,128.556265,30.043628,10.2,36.9
2023-01-01 00:06:46,128.556383,30.043687,9.7,36.8
2023-01-01 00:06:47,128.556522,30.043811,10.0,36.8
2023-01-01 00:06:48,128.556718,30.043953,10.0,36.8
2023-01-01 00:06:49,128.556764,30.044018,10.2,36.8
2023-01-01 00:06:50,128.55692,30.044155,10.2,36.8
2023-01-01 00:06:51,128.557063,30.044239,9.7,36.8
2023-01-01 00:06:52,128.55726,30.044357,9.5,36.8
2023-01-01 00:06:53,128.55735,30.044427,10.4,36.8
2023-01-01 00:06:54,128.557506,30.044564,10.1,36.8
2023-01-01 00:06:55,128.557631,30.04464,9.8,36.8
2023-01-01 00:06:56,128.557791,30.044761,10.5,36.8
2023-01-01 00:06:57,128.557918,30.04486,10.0,36.8
2023-01-01 00:06:58,128.558062,30.044988,10.4,36.8
2023-01-01 00:06:59,128.558222,30.045084,10.0,36.8
2023-01-01 00:07:00,128.558344,30.045136,10.6,36.7
2023-01-01 00:07:01,128.558459,30.045259,10.5,36.7
2023-01-01 00:07:02,128.558619,30.045366,9.9,36.7
2023-01-01 00:07:03,128.5588,30.045496,10.3,36.7
2023-01-01 00:07:04,128.558902,30.045576,10.2,36.7
2023-01-01 00:07:05,128.559032,30.045668,10.4,36.7
2023-01-01 00:07:06,128.559141,30.045766,9.7,36.7
2023-01-01 00:07:07,128.559322,30.045911,10.2,36.7
2023-01-01 00:07:08,128.559464,30.045959,10.3,36.7
2023-01-01 00:07:09,128.559591,30.046125,9.5,36.7
2023-01-01 00:07:10,128.559726,30.046181,9.6,36.7
2023-01-01 00:07:11,128.559919,30.046301,9.4,36.7
2023-01-01 00:07:12,128.560019,30.04639,9.9,36.7
2023-01-01 00:07:13,128.560165,30.046499,10.2,36.6
2023-01-01 00:07:14,128.560281,30.046616,10.5,36.6
2023-01-01 00:07:15,128.560416,30.046721,10.0,36.6
2023-01-01 00:07:16,128.56057,30.046796,10.5,36.6
2023-01-01 00:07:17,128.560693,30.046922,9.6,36.6
2023-01-01 00:07:18,128.560834,30.047035,9.5,36.6
2023-01-01 00:07:19,128.560983,30.047146,10.0,36.6
2023-01-01 00:07:20,128.561103,30.047199,10.1,36.6
2023-01-01 00:07:21,128.561256,30.047333,10.0,36.6
2023-01-01 00:07:22,128.561392,30.047405,9.4,36.6
2023-01-01 00:07:23,128.561549,30.047539,10.0,36.6
2023-01-01 00:07:24,128.561656,30.047643,9.6,36.6
2023-01-01 00:07:25,128.561767,30.047768,10.2,36.6
2023-01-01 00:07:26,128.56194,30.047877,10.1,36.6
2023-01-01 00:07:27,128.562093,30.047941,9.7,36.5
2023-01-01 00:07:28,128.562243,30.04807,9.8,36.5
2023-01-01 00:07:29,128.562349,30.04818,9.7,36.5
